,year,temp_avg,temp_delta,temp_delta_full_years,temp_delta_last10,temp_mean,temp_mean_full_years,temp_mean_last10,value,0,1,3,4,5,6
KECSKEMET,2007,11.9,1.4,1.4,0.7,10.5,10.5,11.2,1,129700,99999,HUNGARY,46.918,19.749000000000002,114.6
KECSKEMET,2008,11.4,0.8,0.8,0.1,10.5,10.5,11.2,1,129700,99999,HUNGARY,46.918,19.749000000000002,114.6
KECSKEMET,2009,11.7,1.1,1.1,0.4,10.5,10.5,11.2,1,129700,99999,HUNGARY,46.918,19.749000000000002,114.6
KECSKEMET,2010,10.2,-0.3,-0.3,-1.0,10.5,10.5,11.2,1,129700,99999,HUNGARY,46.918,19.749000000000002,114.6
KECSKEMET,2011,11.0,0.5,0.5,-0.2,10.5,10.5,11.2,1,129700,99999,HUNGARY,46.918,19.749000000000002,114.6
KECSKEMET,2012,11.3,0.8,0.8,0.1,10.5,10.5,11.2,1,129700,99999,HUNGARY,46.918,19.749000000000002,114.6
KECSKEMET,2013,11.2,0.6,0.6,-0.1,10.5,10.5,11.2,1,129700,99999,HUNGARY,46.918,19.749000000000002,114.6
KECSKEMET,2014,11.9,1.4,1.4,0.7,10.5,10.5,11.2,1,129700,99999,HUNGARY,46.918,19.749000000000002,114.6
KECSKEMET,2015,11.3,0.7,0.8,0.1,10.5,10.5,11.2,1,129700,99999,HUNGARY,46.918,19.749000000000002,114.6
KECSKEMET,2016,11.0,0.4,0.5,-0.3,10.5,10.5,11.2,1,129700,99999,HUNGARY,46.918,19.749000000000002,114.6
KECSKEMET,2017,10.9,0.4,0.4,-0.3,10.5,10.5,11.2,1,129700,99999,HUNGARY,46.918,19.749000000000002,114.6
KECSKEMET,2018,12.0,1.5,1.5,0.8,10.5,10.5,11.2,1,129700,99999,HUNGARY,46.918,19.749000000000002,114.6
KEKESTETO,1974,5.0,-0.6,-0.6,-1.3,5.6,5.6,6.4,1,128510,99999,HUNGARY,47.867,20.017,1015.0
KEKESTETO,1975,6.1,0.2,0.2,-0.6,6.0,5.9,6.7,1,128510,99999,HUNGARY,47.867,20.017,1015.0
KEKESTETO,1976,4.9,-1.1,-1.0,-1.8,6.0,5.9,6.7,1,128510,99999,HUNGARY,47.867,20.017,1015.0
KEKESTETO,1977,5.5,-0.4,-0.4,-1.2,6.0,5.9,6.7,1,128510,99999,HUNGARY,47.867,20.017,1015.0
KEKESTETO,1978,4.7,-1.3,-1.3,-2.0,6.0,5.9,6.7,1,128510,99999,HUNGARY,47.867,20.017,1015.0
KEKESTETO,1979,5.6,-0.4,-0.4,-1.2,6.0,5.9,6.7,1,128510,99999,HUNGARY,47.867,20.017,1015.0
KEKESTETO,1980,4.1,-1.9,-1.8,-2.6,6.0,5.9,6.7,1,128510,99999,HUNGARY,47.867,20.017,1015.0
KEKESTETO,1981,5.1,-0.8,-0.8,-1.6,6.0,5.9,6.7,1,128510,99999,HUNGARY,47.867,20.017,1015.0
KEKESTETO,1982,6.0,0.0,0.0,-0.7,6.0,5.9,6.7,1,128510,99999,HUNGARY,47.867,20.017,1015.0
KEKESTETO,1983,6.1,0.2,0.2,-0.6,6.0,5.9,6.7,1,128510,99999,HUNGARY,47.867,20.017,1015.0
KEKESTETO,1984,4.5,-1.2,-1.2,-1.9,5.7,5.7,6.4,1,128510,99999,HUNGARY,47.867,20.017,1015.0
KEKESTETO,1985,4.6,-1.3,-1.3,-2.1,6.0,5.9,6.7,1,128510,99999,HUNGARY,47.867,20.017,1015.0
KEKESTETO,1986,5.6,-0.4,-0.4,-1.1,6.0,5.9,6.7,1,128510,99999,HUNGARY,47.867,20.017,1015.0
KEKESTETO,1987,4.6,-1.1,-1.1,-1.9,5.8,5.8,6.5,1,128510,99999,HUNGARY,47.867,20.017,1015.0
KEKESTETO,1988,5.3,-0.8,-0.8,-1.5,6.1,6.0,6.8,1,128510,99999,HUNGARY,47.867,20.017,1015.0
KEKESTETO,1989,6.1,0.2,0.2,-0.6,6.0,5.9,6.7,1,128510,99999,HUNGARY,47.867,20.017,1015.0
KEKESTETO,1990,6.2,0.2,0.2,-0.5,6.0,5.9,6.7,1,128510,99999,HUNGARY,47.867,20.017,1015.0
KEKESTETO,1991,4.8,-1.1,-1.1,-1.9,6.0,5.9,6.7,1,128510,99999,HUNGARY,47.867,20.017,1015.0
KEKESTETO,1992,6.2,0.3,0.3,-0.5,6.0,5.9,6.7,1,128510,99999,HUNGARY,47.867,20.017,1015.0
KEKESTETO,1993,5.6,-0.3,-0.3,-1.1,6.0,5.9,6.7,1,128510,99999,HUNGARY,47.867,20.017,1015.0
KEKESTETO,1994,6.8,0.8,0.8,0.1,6.0,5.9,6.7,1,128510,99999,HUNGARY,47.867,20.017,1015.0
KEKESTETO,1995,5.4,-0.5,-0.5,-1.3,6.0,5.9,6.7,1,128510,99999,HUNGARY,47.867,20.017,1015.0
KEKESTETO,1996,4.7,-1.2,-1.2,-2.0,6.0,5.9,6.7,1,128510,99999,HUNGARY,47.867,20.017,1015.0
KEKESTETO,1997,5.2,-0.7,-0.7,-1.5,6.0,5.9,6.7,1,128510,99999,HUNGARY,47.867,20.017,1015.0
KEKESTETO,1998,5.6,-0.3,-0.3,-1.1,6.0,5.9,6.7,1,128510,99999,HUNGARY,47.867,20.017,1015.0
KEKESTETO,1999,6.0,0.0,0.1,-0.7,6.0,5.9,6.7,1,128510,99999,HUNGARY,47.867,20.017,1015.0
KEKESTETO,2000,7.2,1.2,1.2,0.5,6.0,5.9,6.7,1,128510,99999,HUNGARY,47.867,20.017,1015.0
KEKESTETO,2001,5.6,-0.4,-0.4,-1.1,6.0,5.9,6.7,1,128510,99999,HUNGARY,47.867,20.017,1015.0
KEKESTETO,2002,6.7,0.8,0.8,0.0,6.0,5.9,6.7,1,128510,99999,HUNGARY,47.867,20.017,1015.0
KEKESTETO,2003,6.0,0.1,0.1,-0.7,6.0,5.9,6.7,1,128510,99999,HUNGARY,47.867,20.017,1015.0
KEKESTETO,2004,5.5,-0.5,-0.4,-1.2,6.0,5.9,6.7,1,128510,99999,HUNGARY,47.867,20.017,1015.0
KEKESTETO,2005,5.5,-0.5,-0.5,-1.2,6.0,5.9,6.7,1,128510,99999,HUNGARY,47.867,20.017,1015.0
KEKESTETO,2006,6.1,0.1,0.1,-0.7,6.0,5.9,6.7,1,128510,99999,HUNGARY,47.867,20.017,1015.0
KEKESTETO,2007,7.0,1.1,1.1,0.3,6.0,5.9,6.7,1,128510,99999,HUNGARY,47.867,20.017,1015.0
KEKESTETO,2008,6.7,0.7,0.7,-0.0,6.0,5.9,6.7,1,128510,99999,HUNGARY,47.867,20.017,1015.0
KEKESTETO,2009,6.6,0.6,0.7,-0.1,6.0,5.9,6.7,1,128510,99999,HUNGARY,47.867,20.017,1015.0
KEKESTETO,2010,5.4,-0.5,-0.5,-1.3,6.0,5.9,6.7,1,128510,99999,HUNGARY,47.867,20.017,1015.0
KEKESTETO,2011,6.6,0.6,0.6,-0.1,6.0,5.9,6.7,1,128510,99999,HUNGARY,47.867,20.017,1015.0
KEKESTETO,2012,6.6,0.6,0.6,-0.1,6.0,5.9,6.7,1,128510,99999,HUNGARY,47.867,20.017,1015.0
KEKESTETO,2013,6.3,0.4,0.4,-0.4,6.0,5.9,6.7,1,128510,99999,HUNGARY,47.867,20.017,1015.0
KEKESTETO,2014,7.3,1.3,1.3,0.6,6.0,5.9,6.7,1,128510,99999,HUNGARY,47.867,20.017,1015.0
KEKESTETO,2015,6.8,0.9,0.9,0.1,6.0,5.9,6.7,1,128510,99999,HUNGARY,47.867,20.017,1015.0
KEKESTETO,2016,6.6,0.6,0.7,-0.1,6.0,5.9,6.7,1,128510,99999,HUNGARY,47.867,20.017,1015.0
KEKESTETO,2017,6.7,0.7,0.7,-0.0,6.0,5.9,6.7,1,128510,99999,HUNGARY,47.867,20.017,1015.0
KEKESTETO,2018,7.7,1.7,1.7,1.0,6.0,5.9,6.7,1,128510,99999,HUNGARY,47.867,20.017,1015.0
KESZTHELY,1973,10.0,-0.3,-0.3,,10.3,10.3,,1,129200,99999,HUNGARY,46.736000000000004,17.239,110.7
KESZTHELY,1974,10.1,0.2,0.2,,9.9,9.9,,1,129200,99999,HUNGARY,46.736000000000004,17.239,110.7
KESZTHELY,1975,10.6,0.3,0.3,,10.3,10.3,,1,129200,99999,HUNGARY,46.736000000000004,17.239,110.7
KESZTHELY,1976,9.7,-0.6,-0.6,,10.3,10.3,,1,129200,99999,HUNGARY,46.736000000000004,17.239,110.7
KESZTHELY,1977,10.6,0.3,0.3,,10.3,10.3,,1,129200,99999,HUNGARY,46.736000000000004,17.239,110.7
KESZTHELY,1978,9.3,-1.0,-1.0,,10.3,10.3,,1,129200,99999,HUNGARY,46.736000000000004,17.239,110.7
KESZTHELY,1979,10.3,0.0,0.0,,10.3,10.3,,1,129200,99999,HUNGARY,46.736000000000004,17.239,110.7
KESZTHELY,1980,9.1,-1.2,-1.2,,10.3,10.3,,1,129200,99999,HUNGARY,46.736000000000004,17.239,110.7
KESZTHELY,1981,10.4,0.2,0.2,,10.3,10.3,,1,129200,99999,HUNGARY,46.736000000000004,17.239,110.7
KESZTHELY,1982,10.4,0.2,0.2,,10.3,10.3,,1,129200,99999,HUNGARY,46.736000000000004,17.239,110.7
KESZTHELY,1983,10.7,0.5,0.5,,10.3,10.3,,1,129200,99999,HUNGARY,46.736000000000004,17.239,110.7
KESZTHELY,1984,9.5,-0.5,-0.5,,10.1,10.1,,1,129200,99999,HUNGARY,46.736000000000004,17.239,110.7
KESZTHELY,1985,9.4,-0.8,-0.8,,10.3,10.3,,1,129200,99999,HUNGARY,46.736000000000004,17.239,110.7
KESZTHELY,1986,9.8,-0.4,-0.4,,10.3,10.3,,1,129200,99999,HUNGARY,46.736000000000004,17.239,110.7
KESZTHELY,1987,9.1,-0.7,-0.7,,9.8,9.8,,1,129200,99999,HUNGARY,46.736000000000004,17.239,110.7
KESZTHELY,1988,10.6,0.2,0.2,,10.4,10.4,,1,129200,99999,HUNGARY,46.736000000000004,17.239,110.7
KESZTHELY,1989,10.8,0.5,0.5,,10.3,10.3,,1,129200,99999,HUNGARY,46.736000000000004,17.239,110.7
KESZTHELY,1990,10.9,0.6,0.6,,10.3,10.3,,1,129200,99999,HUNGARY,46.736000000000004,17.239,110.7
KESZTHELY,1991,9.9,-0.4,-0.3,,10.3,10.3,,1,129200,99999,HUNGARY,46.736000000000004,17.239,110.7
KESZTHELY,1992,11.4,1.1,1.1,,10.3,10.3,,1,129200,99999,HUNGARY,46.736000000000004,17.239,110.7
KESZTHELY,1993,10.5,0.0,0.0,,10.4,10.3,,1,129200,99999,HUNGARY,46.736000000000004,17.239,110.7
KESZTHELY,1994,11.5,1.6,1.6,,9.9,9.9,,1,129200,99999,HUNGARY,46.736000000000004,17.239,110.7
KESZTHELY,1996,9.0,-1.2,-1.2,,10.3,10.3,,1,129200,99999,HUNGARY,46.736000000000004,17.239,110.7
KESZTHELY,1997,9.9,-0.4,-0.4,,10.3,10.3,,1,129200,99999,HUNGARY,46.736000000000004,17.239,110.7
KESZTHELY,1998,10.2,-0.1,-0.1,,10.3,10.3,,1,129200,99999,HUNGARY,46.736000000000004,17.239,110.7
KESZTHELY,1999,10.6,0.4,0.4,,10.3,10.3,,1,129200,99999,HUNGARY,46.736000000000004,17.239,110.7
KESZTHELY,2000,11.6,1.3,1.3,,10.3,10.3,,1,129200,99999,HUNGARY,46.736000000000004,17.239,110.7
KESZTHELY,1995,10.5,-0.3,-0.3,,10.9,10.8,,1,129200,99999,HUNGARY,46.736000000000004,17.239,110.7
MISKOLC,1973,8.9,-0.9,-0.9,-1.9,9.7,9.8,10.8,1,127720,99999,HUNGARY,48.083,20.767,236.0
MISKOLC,1974,9.6,-0.2,-0.2,-1.2,9.7,9.8,10.8,1,127720,99999,HUNGARY,48.083,20.767,236.0
MISKOLC,1975,9.6,-0.1,-0.1,-1.1,9.7,9.8,10.8,1,127720,99999,HUNGARY,48.083,20.767,236.0
MISKOLC,1976,8.9,-0.8,-0.8,-1.8,9.7,9.8,10.8,1,127720,99999,HUNGARY,48.083,20.767,236.0
MISKOLC,1977,9.1,-0.6,-0.7,-1.7,9.7,9.8,10.8,1,127720,99999,HUNGARY,48.083,20.767,236.0
MISKOLC,1978,8.2,-1.5,-1.5,-2.5,9.7,9.8,10.8,1,127720,99999,HUNGARY,48.083,20.767,236.0
MISKOLC,1979,9.3,-0.5,-0.5,-1.5,9.7,9.8,10.8,1,127720,99999,HUNGARY,48.083,20.767,236.0
MISKOLC,1980,7.8,-1.9,-1.9,-2.9,9.7,9.8,10.8,1,127720,99999,HUNGARY,48.083,20.767,236.0
MISKOLC,1981,9.2,-0.5,-0.6,-1.6,9.7,9.8,10.8,1,127720,99999,HUNGARY,48.083,20.767,236.0
MISKOLC,1982,9.3,-0.5,-0.5,-1.5,9.7,9.8,10.8,1,127720,99999,HUNGARY,48.083,20.767,236.0
MISKOLC,1983,9.6,-0.1,-0.1,-1.1,9.7,9.8,10.8,1,127720,99999,HUNGARY,48.083,20.767,236.0
MISKOLC,1984,9.1,-0.7,-0.7,-1.7,9.7,9.8,10.8,1,127720,99999,HUNGARY,48.083,20.767,236.0
MISKOLC,1985,8.0,-1.8,-1.8,-2.8,9.7,9.8,10.8,1,127720,99999,HUNGARY,48.083,20.767,236.0
MISKOLC,1986,8.9,-0.8,-0.8,-1.8,9.7,9.8,10.8,1,127720,99999,HUNGARY,48.083,20.767,236.0
MISKOLC,1987,8.6,-1.2,-1.2,-2.2,9.7,9.8,10.8,1,127720,99999,HUNGARY,48.083,20.767,236.0
MISKOLC,1988,9.1,-0.7,-0.7,-1.7,9.7,9.8,10.8,1,127720,99999,HUNGARY,48.083,20.767,236.0
MISKOLC,1989,9.5,-0.3,-0.3,-1.3,9.7,9.8,10.8,1,127720,99999,HUNGARY,48.083,20.767,236.0
MISKOLC,1990,9.6,0.2,0.2,-0.8,9.4,9.4,10.4,1,127720,99999,HUNGARY,48.083,20.767,236.0
MISKOLC,1991,8.9,-0.8,-0.9,-1.8,9.7,9.8,10.8,1,127720,99999,HUNGARY,48.083,20.767,236.0
MISKOLC,1992,10.1,0.3,0.3,-0.7,9.7,9.8,10.8,1,127720,99999,HUNGARY,48.083,20.767,236.0
MISKOLC,1993,9.5,-0.2,-0.2,-1.2,9.7,9.8,10.8,1,127720,99999,HUNGARY,48.083,20.767,236.0
MISKOLC,1994,10.7,1.0,0.9,-0.0,9.7,9.8,10.8,1,127720,99999,HUNGARY,48.083,20.767,236.0
MISKOLC,1995,9.6,-0.1,-0.1,-1.1,9.7,9.8,10.8,1,127720,99999,HUNGARY,48.083,20.767,236.0
MISKOLC,1996,8.8,-0.9,-1.0,-2.0,9.7,9.8,10.8,1,127720,99999,HUNGARY,48.083,20.767,236.0
MISKOLC,1997,9.3,-0.4,-0.5,-1.5,9.7,9.8,10.8,1,127720,99999,HUNGARY,48.083,20.767,236.0
MISKOLC,1998,9.7,-0.1,-0.1,-1.1,9.7,9.8,10.8,1,127720,99999,HUNGARY,48.083,20.767,236.0
MISKOLC,1999,9.9,0.1,0.1,-0.9,9.7,9.8,10.8,1,127720,99999,HUNGARY,48.083,20.767,236.0
MISKOLC,2000,10.8,1.0,1.0,-0.0,9.7,9.8,10.8,1,127720,99999,HUNGARY,48.083,20.767,236.0
MISKOLC,2001,9.8,0.1,0.1,-0.9,9.7,9.8,10.8,1,127720,99999,HUNGARY,48.083,20.767,236.0
MISKOLC,2002,10.8,1.1,1.1,0.1,9.7,9.8,10.8,1,127720,99999,HUNGARY,48.083,20.767,236.0
MISKOLC,2003,9.8,0.1,0.1,-0.9,9.7,9.8,10.8,1,127720,99999,HUNGARY,48.083,20.767,236.0
MISKOLC,2004,9.6,-0.2,-0.2,-1.2,9.7,9.8,10.8,1,127720,99999,HUNGARY,48.083,20.767,236.0
MISKOLC,2005,9.5,-0.3,-0.3,-1.3,9.7,9.8,10.8,1,127720,99999,HUNGARY,48.083,20.767,236.0
MISKOLC,2006,9.9,0.1,0.1,-0.9,9.7,9.8,10.8,1,127720,99999,HUNGARY,48.083,20.767,236.0
MISKOLC,2007,11.3,1.6,1.5,0.6,9.7,9.8,10.8,1,127720,99999,HUNGARY,48.083,20.767,236.0
MISKOLC,2008,11.1,1.3,1.3,0.3,9.7,9.8,10.8,1,127720,99999,HUNGARY,48.083,20.767,236.0
MISKOLC,2009,10.8,1.0,1.0,0.0,9.7,9.8,10.8,1,127720,99999,HUNGARY,48.083,20.767,236.0
MISKOLC,2010,9.6,-0.1,-0.1,-1.1,9.7,9.8,10.8,1,127720,99999,HUNGARY,48.083,20.767,236.0
MISKOLC,2011,10.3,0.6,0.5,-0.5,9.7,9.8,10.8,1,127720,99999,HUNGARY,48.083,20.767,236.0
MISKOLC,2012,10.8,1.0,1.0,0.0,9.7,9.8,10.8,1,127720,99999,HUNGARY,48.083,20.767,236.0
MISKOLC,2013,10.3,0.6,0.5,-0.4,9.7,9.8,10.8,1,127720,99999,HUNGARY,48.083,20.767,236.0
MISKOLC,2014,11.5,1.7,1.7,0.7,9.7,9.8,10.8,1,127720,99999,HUNGARY,48.083,20.767,236.0
MISKOLC,2015,11.1,1.4,1.4,0.4,9.7,9.8,10.8,1,127720,99999,HUNGARY,48.083,20.767,236.0
MISKOLC,2016,10.8,1.1,1.1,0.1,9.7,9.8,10.8,1,127720,99999,HUNGARY,48.083,20.767,236.0
MISKOLC,2017,10.6,0.8,0.8,-0.2,9.7,9.8,10.8,1,127720,99999,HUNGARY,48.083,20.767,236.0
MISKOLC,2018,11.6,1.8,1.8,0.8,9.7,9.8,10.8,1,127720,99999,HUNGARY,48.083,20.767,236.0
MOSONMAGYAROVAR,1997,9.7,-1.2,-1.1,-1.3,10.9,10.8,11.0,1,128150,99999,HUNGARY,47.883,17.283,122.0
MOSONMAGYAROVAR,1998,10.5,-0.4,-0.3,-0.6,10.9,10.8,11.0,1,128150,99999,HUNGARY,47.883,17.283,122.0
MOSONMAGYAROVAR,1999,10.5,-0.4,-0.3,-0.5,10.9,10.8,11.0,1,128150,99999,HUNGARY,47.883,17.283,122.0
MOSONMAGYAROVAR,2000,11.5,0.6,0.7,0.4,10.9,10.8,11.0,1,128150,99999,HUNGARY,47.883,17.283,122.0
MOSONMAGYAROVAR,2001,10.3,-0.6,-0.5,-0.7,10.9,10.8,11.0,1,128150,99999,HUNGARY,47.883,17.283,122.0
MOSONMAGYAROVAR,2002,11.3,0.4,0.5,0.3,10.9,10.8,11.0,1,128150,99999,HUNGARY,47.883,17.283,122.0
MOSONMAGYAROVAR,2003,10.6,-0.3,-0.2,-0.4,10.9,10.8,11.0,1,128150,99999,HUNGARY,47.883,17.283,122.0
MOSONMAGYAROVAR,2004,10.0,-0.8,-0.8,-1.0,10.9,10.8,11.0,1,128150,99999,HUNGARY,47.883,17.283,122.0
MOSONMAGYAROVAR,2005,9.8,-1.0,-1.0,-1.2,10.9,10.8,11.0,1,128150,99999,HUNGARY,47.883,17.283,122.0
MOSONMAGYAROVAR,2006,10.4,-0.5,-0.4,-0.6,10.9,10.8,11.0,1,128150,99999,HUNGARY,47.883,17.283,122.0
MOSONMAGYAROVAR,2007,11.5,0.6,0.7,0.5,10.9,10.8,11.0,1,128150,99999,HUNGARY,47.883,17.283,122.0
MOSONMAGYAROVAR,2008,11.4,0.5,0.6,0.4,10.9,10.8,11.0,1,128150,99999,HUNGARY,47.883,17.283,122.0
MOSONMAGYAROVAR,2009,10.9,-0.0,0.1,-0.2,10.9,10.8,11.0,1,128150,99999,HUNGARY,47.883,17.283,122.0
MOSONMAGYAROVAR,2010,9.7,-1.2,-1.1,-1.3,10.9,10.8,11.0,1,128150,99999,HUNGARY,47.883,17.283,122.0
MOSONMAGYAROVAR,2011,10.6,-0.3,-0.2,-0.4,10.9,10.8,11.0,1,128150,99999,HUNGARY,47.883,17.283,122.0
MOSONMAGYAROVAR,2013,10.7,-0.2,-0.1,-0.4,10.9,10.8,11.0,1,128150,99999,HUNGARY,47.883,17.283,122.0
MOSONMAGYAROVAR,2014,11.7,0.8,0.9,0.7,10.9,10.8,11.0,1,128150,99999,HUNGARY,47.883,17.283,122.0
MOSONMAGYAROVAR,2015,11.1,0.2,0.3,0.1,10.9,10.8,11.0,1,128150,99999,HUNGARY,47.883,17.283,122.0
MOSONMAGYAROVAR,2016,11.0,0.1,0.2,-0.0,10.9,10.8,11.0,1,128150,99999,HUNGARY,47.883,17.283,122.0
MOSONMAGYAROVAR,2017,11.2,0.3,0.4,0.1,10.9,10.8,11.0,1,128150,99999,HUNGARY,47.883,17.283,122.0
MOSONMAGYAROVAR,2018,12.0,1.1,1.2,1.0,10.9,10.8,11.0,1,128150,99999,HUNGARY,47.883,17.283,122.0
NAGYKANIZSA,1973,9.2,-0.8,-0.8,-1.6,10.0,9.9,10.7,1,129250,99999,HUNGARY,46.45,16.967,141.0
NAGYKANIZSA,1974,10.2,0.2,0.2,-0.5,10.0,9.9,10.7,1,129250,99999,HUNGARY,46.45,16.967,141.0
NAGYKANIZSA,1975,10.2,0.2,0.2,-0.6,10.0,9.9,10.7,1,129250,99999,HUNGARY,46.45,16.967,141.0
NAGYKANIZSA,1976,9.3,-0.7,-0.7,-1.5,10.0,9.9,10.7,1,129250,99999,HUNGARY,46.45,16.967,141.0
NAGYKANIZSA,1977,10.2,0.2,0.2,-0.6,10.0,9.9,10.7,1,129250,99999,HUNGARY,46.45,16.967,141.0
NAGYKANIZSA,1978,8.8,-1.1,-1.1,-1.9,10.0,9.9,10.7,1,129250,99999,HUNGARY,46.45,16.967,141.0
NAGYKANIZSA,1979,9.5,-0.4,-0.4,-1.2,10.0,9.9,10.7,1,129250,99999,HUNGARY,46.45,16.967,141.0
NAGYKANIZSA,1980,8.5,-1.5,-1.5,-2.3,10.0,9.9,10.7,1,129250,99999,HUNGARY,46.45,16.967,141.0
NAGYKANIZSA,1981,9.7,-0.2,-0.2,-1.0,10.0,9.9,10.7,1,129250,99999,HUNGARY,46.45,16.967,141.0
NAGYKANIZSA,1982,9.8,-0.2,-0.2,-1.0,10.0,9.9,10.7,1,129250,99999,HUNGARY,46.45,16.967,141.0
NAGYKANIZSA,1983,9.9,-0.0,-0.0,-0.8,10.0,9.9,10.7,1,129250,99999,HUNGARY,46.45,16.967,141.0
NAGYKANIZSA,1984,9.1,-0.8,-0.8,-1.6,10.0,9.9,10.7,1,129250,99999,HUNGARY,46.45,16.967,141.0
NAGYKANIZSA,1985,8.6,-1.4,-1.3,-2.1,10.0,9.9,10.7,1,129250,99999,HUNGARY,46.45,16.967,141.0
NAGYKANIZSA,1986,9.0,-0.9,-0.9,-1.7,10.0,9.9,10.7,1,129250,99999,HUNGARY,46.45,16.967,141.0
NAGYKANIZSA,1987,8.9,-1.1,-1.0,-1.8,10.0,9.9,10.7,1,129250,99999,HUNGARY,46.45,16.967,141.0
NAGYKANIZSA,1988,9.6,-0.4,-0.4,-1.1,10.0,9.9,10.7,1,129250,99999,HUNGARY,46.45,16.967,141.0
NAGYKANIZSA,1989,9.9,-0.1,-0.0,-0.8,10.0,9.9,10.7,1,129250,99999,HUNGARY,46.45,16.967,141.0
NAGYKANIZSA,1990,10.0,0.1,0.1,-0.7,10.0,9.9,10.7,1,129250,99999,HUNGARY,46.45,16.967,141.0
NAGYKANIZSA,1991,9.1,-0.9,-0.8,-1.6,10.0,9.9,10.7,1,129250,99999,HUNGARY,46.45,16.967,141.0
NAGYKANIZSA,1992,10.4,0.4,0.5,-0.3,10.0,9.9,10.7,1,129250,99999,HUNGARY,46.45,16.967,141.0
NAGYKANIZSA,1993,9.5,-0.5,-0.5,-1.2,10.0,9.9,10.7,1,129250,99999,HUNGARY,46.45,16.967,141.0
NAGYKANIZSA,1994,11.0,1.1,1.1,0.3,10.0,9.9,10.7,1,129250,99999,HUNGARY,46.45,16.967,141.0
NAGYKANIZSA,1995,9.9,-0.1,-0.1,-0.9,10.0,9.9,10.7,1,129250,99999,HUNGARY,46.45,16.967,141.0
NAGYKANIZSA,1996,8.7,-1.2,-1.2,-2.0,10.0,9.9,10.7,1,129250,99999,HUNGARY,46.45,16.967,141.0
NAGYKANIZSA,1997,9.4,-0.5,-0.5,-1.3,10.0,9.9,10.7,1,129250,99999,HUNGARY,46.45,16.967,141.0
NAGYKANIZSA,1998,9.6,-0.3,-0.3,-1.1,10.0,9.9,10.7,1,129250,99999,HUNGARY,46.45,16.967,141.0
NAGYKANIZSA,1999,10.1,0.1,0.2,-0.6,10.0,9.9,10.7,1,129250,99999,HUNGARY,46.45,16.967,141.0
NAGYKANIZSA,2000,10.9,1.0,1.0,0.2,10.0,9.9,10.7,1,129250,99999,HUNGARY,46.45,16.967,141.0
NAGYKANIZSA,2001,10.2,0.2,0.2,-0.6,10.0,9.9,10.7,1,129250,99999,HUNGARY,46.45,16.967,141.0
NAGYKANIZSA,2002,11.0,1.1,1.1,0.3,10.0,9.9,10.7,1,129250,99999,HUNGARY,46.45,16.967,141.0
NAGYKANIZSA,2003,9.9,-0.1,-0.1,-0.9,10.0,9.9,10.7,1,129250,99999,HUNGARY,46.45,16.967,141.0
NAGYKANIZSA,2004,9.7,-0.3,-0.3,-1.0,10.0,9.9,10.7,1,129250,99999,HUNGARY,46.45,16.967,141.0
NAGYKANIZSA,2005,9.1,-0.9,-0.9,-1.7,10.0,9.9,10.7,1,129250,99999,HUNGARY,46.45,16.967,141.0
NAGYKANIZSA,2006,9.9,-0.1,-0.1,-0.9,10.0,9.9,10.7,1,129250,99999,HUNGARY,46.45,16.967,141.0
NAGYKANIZSA,2007,10.7,0.8,0.8,-0.0,10.0,9.9,10.7,1,129250,99999,HUNGARY,46.45,16.967,141.0
NAGYKANIZSA,2008,10.7,0.7,0.7,-0.1,10.0,9.9,10.7,1,129250,99999,HUNGARY,46.45,16.967,141.0
NAGYKANIZSA,2009,10.8,0.8,0.9,0.1,10.0,9.9,10.7,1,129250,99999,HUNGARY,46.45,16.967,141.0
NAGYKANIZSA,2010,9.8,-0.2,-0.1,-0.9,10.0,9.9,10.7,1,129250,99999,HUNGARY,46.45,16.967,141.0
NAGYKANIZSA,2011,10.2,0.2,0.2,-0.6,10.0,9.9,10.7,1,129250,99999,HUNGARY,46.45,16.967,141.0
NAGYKANIZSA,2012,10.9,0.9,0.9,0.1,10.0,9.9,10.7,1,129250,99999,HUNGARY,46.45,16.967,141.0
NAGYKANIZSA,2013,10.3,0.4,0.4,-0.4,10.0,9.9,10.7,1,129250,99999,HUNGARY,46.45,16.967,141.0
NAGYKANIZSA,2014,11.8,1.8,1.9,1.1,10.0,9.9,10.7,1,129250,99999,HUNGARY,46.45,16.967,141.0
NAGYKANIZSA,2015,10.7,0.7,0.8,-0.0,10.0,9.9,10.7,1,129250,99999,HUNGARY,46.45,16.967,141.0
NAGYKANIZSA,2016,10.6,0.7,0.7,-0.1,10.0,9.9,10.7,1,129250,99999,HUNGARY,46.45,16.967,141.0
NAGYKANIZSA,2017,10.8,0.9,0.9,0.1,10.0,9.9,10.7,1,129250,99999,HUNGARY,46.45,16.967,141.0
NAGYKANIZSA,2018,11.3,1.4,1.4,0.6,10.0,9.9,10.7,1,129250,99999,HUNGARY,46.45,16.967,141.0
NYIREGYHAZA,1973,9.5,-0.5,-0.5,-1.4,9.9,9.9,10.7,1,128920,99999,HUNGARY,47.983999999999995,21.691999999999997,103.0
NYIREGYHAZA,1974,9.7,0.1,0.2,-0.7,9.6,9.6,10.5,1,128920,99999,HUNGARY,47.983999999999995,21.691999999999997,103.0
NYIREGYHAZA,1975,10.0,0.0,0.0,-0.9,10.0,10.0,10.9,1,128920,99999,HUNGARY,47.983999999999995,21.691999999999997,103.0
