Year;Month;Country;City;ATM; PAX;Capacity
2017;1;Canary Islands - Spain;Lanzarote;8;1202;1440
2017;1;Canary Islands - Spain;Las Palmas;10;1532;1890
2017;1;Canary Islands - Spain;Tenerife;18;2909;3240
2017;1;China;Beijing;20;4183;4740
2017;1;Cyprus;Larnaca;20;3144;3600
2017;1;Czech Republic;Prague;126;4772;7628
2017;1;Denmark;Billund;18;3084;3402
2017;1;Denmark;Copenhagen;108;16185;20224
2017;1;Egypt;Cairo;36;1857;2592
2017;1;Egypt;Hurghada;10;1438;1764
2017;1;Finland;Helsinki;116;11965;17511
2017;1;France;Lyon;26;3486;4056
2017;1;France;Nice;18;2646;3240
2017;1;France;Paris;241;33086;38787
2017;1;Georgia;Kutaisi;18;2633;3240
2017;1;Germany;Berlin;259;27710;44828
2017;1;Germany;Cologne;36;3647;5694
2017;1;Germany;Dortmund;45;6988;8100
2017;1;Germany;Dusseldorf;97;8574;16808
2017;1;Germany;Frankfurt;241;26214;41750
2017;1;Germany;Hahn;20;3195;3900
2017;1;Germany;Hamburg;46;4287;6984
2017;1;Germany;Karlsruhe;18;2700;3240
2017;1;Germany;Munich;261;22551;37372
2017;1;Germany;Nuernberg;62;7915;11718
2017;1;Germany;Stuttgart;87;9450;13122
2017;1;Greece;Athens;72;10363;12884
2017;1;Greece;Thessaloniki;21;3205;3952
2017;1;Iceland;Reykjavik;18;2890;3440
2017;1;Ireland;Dublin;122;19089;22488
2017;1;Israel;Ovda;16;2438;3024
2017;1;Israel;Tel Aviv;134;21431;24934
2017;1;Italy;Bari;28;5109;6390
2017;1;Italy;Bologna;18;2604;3240
2017;1;Italy;Catania;20;3696;4468
2017;1;Italy;Milan;162;27200;34354
2017;1;Italy;Naples;20;3907;4600
2017;1;Italy;Pisa;18;3023;3402
2017;1;Italy;Rome;196;30729;38292
2017;1;Italy;Treviso;24;3831;4536
2017;1;Italy;Venezia;26;2430;4248
2017;1;Kazakhstan;Atyrau;1;109;189
2017;1;Latvia;Riga;22;1032;1604
2017;1;Malta;Malta;22;4364;4960
2017;1;Netherland;Amsterdam;179;25129;31798
2017;1;Netherland;Eindhoven;95;18242;21750
2017;1;Netherland;Maastricht;1;210;230
2017;1;Netherland;Rotterdam;60;6631;9038
2017;1;Norway;Oslo;62;10253;11718
2017;1;Poland;Bromberg;1;170;180
2017;1;Poland;Warsaw;253;15806;23730
2017;1;Portugal;Lisbon;28;4548;5040
2017;1;Portugal;Porto;16;2454;2880
2017;1;Qatar;Doha;90;11584;12876
2017;1;Romania;Bucharest;134;6988;11038
2017;1;Romania;Cluj;20;2380;3600
2017;1;Russia;Moscow;182;21432;27990
2017;1;Russia;St.Petersburg;8;1002;1895
2017;1;Serbia;Belgrade;19;690;1238
2017;1;Slovakia;Bratislava;1;1;189
2017;1;Spain;Alicante;12;1633;2160
2017;1;Spain;Barcelona;86;16049;17712
2017;1;Spain;Bilbao;1;72;155
2017;1;Spain;Madrid;82;15456;17056
2017;1;Spain;Malaga;37;6702;7690
2017;1;Sweden;Gothenburg;26;3631;5080
2017;1;Sweden;Malmo;38;5589;6840
2017;1;Sweden;Stockholm;71;10908;14206
2017;1;Switzerland;Basel;42;6353;6936
2017;1;Switzerland;Geneva;48;7057;7776
2017;1;Switzerland;Zurich;166;14835;22432
2017;1;Turkey;Istanbul;154;18471;25382
2017;1;Ukraine;Kiev;34;5442;6120
2017;1;United Arab Emirates;Dubai;87;22622;26840
2017;1;United Kingdom;Birmingham;20;4027;4600
2017;1;United Kingdom;Bristol;30;5164;5670
2017;1;United Kingdom;East Midlands;2;279;378
2017;1;United Kingdom;Edinburgh;18;2452;2746
2017;1;United Kingdom;Glasgow;20;3132;3600
2017;1;United Kingdom;Leeds;4;442;592
2017;1;United Kingdom;Liverpool;18;2778;3240
2017;1;United Kingdom;London;669;108579;127660
2017;1;United Kingdom;Manchester;63;10947;11621
2017;2;Algeria;Algiers;14;347;1688
2017;2;Austria;Vienna;112;5193;9292
2017;2;Azerbaijan;Baku;8;1069;1440
2017;2;Belarus;Brest;2;46;60
2017;2;Belarus;Minsk;24;1016;1392
2017;2;Belgium;Brussels;284;38840;48684
2017;2;Bulgaria;Sofia;18;2438;3170
2017;2;Canary Islands - Spain;Fuerteventura;8;1270;1440
2017;2;Canary Islands - Spain;Lanzarote;8;1193;1440
2017;2;Canary Islands - Spain;Las Palmas;8;1463;1512
2017;2;Canary Islands - Spain;Tenerife;16;2567;2880
2017;2;China;Beijing;18;3427;4266
2017;2;Croatia;Dubrovnik;2;203;310
2017;2;Croatia;Zadar;1;21;30
2017;2;Croatia;Zagreb;1;30;145
2017;2;Cyprus;Larnaca;16;2471;2880
2017;2;Czech Republic;Prague;121;4459;7318
2017;2;Denmark;Billund;16;2767;3024
2017;2;Denmark;Copenhagen;96;15110;18000
2017;2;Egypt;Cairo;32;1454;2312
2017;2;Egypt;Hurghada;8;973;1240
2017;2;Finland;Helsinki;106;11028;15697
2017;2;France;Lyon;24;3445;3744
2017;2;France;Nice;16;2501;2880
2017;2;France;Paris;272;38329;45115
2017;2;Georgia;Kutaisi;16;2357;2880
2017;2;Germany;Berlin;242;27728;41991
2017;2;Germany;Cologne;28;2931;4392
2017;2;Germany;Dortmund;40;6284;7200
2017;2;Germany;Dusseldorf;86;7954;15006
2017;2;Germany;Frankfurt;222;26398;37118
2017;2;Germany;Hahn;16;3080;3680
2017;2;Germany;Hamburg;39;3765;5946
2017;2;Germany;Karlsruhe;16;2378;2880
2017;2;Germany;Munich;252;22836;36012
2017;2;Germany;Nuernberg;56;8256;10584
2017;2;Germany;Stuttgart;78;8629;11652
2017;2;Greece;Athens;52;7759;9402
2017;2;Greece;Heraklion;1;182;186
2017;2;Greece;Thessaloniki;16;3084;3680
2017;2;Iceland;Reykjavik;14;2669;3220
2017;2;Ireland;Dublin;104;16791;19176
2017;2;Israel;Ovda;16;2509;3024
2017;2;Israel;Tel Aviv;122;21210;24270
2017;2;Italy;Bari;24;4480;5520
2017;2;Italy;Bologna;15;2213;2700
2017;2;Italy;Brescia;1;30;30
2017;2;Italy;Catania;16;3028;3680
2017;2;Italy;Milan;144;26177;30824
2017;2;Italy;Naples;16;3152;3680
2017;2;Italy;Pisa;16;2799;3024
2017;2;Italy;Rome;180;29135;35386
2017;2;Italy;Treviso;24;3983;4536
2017;2;Italy;Venezia;22;2732;3624
2017;2;Kazakhstan;Atyrau;2;206;378
2017;2;Latvia;Riga;17;923;1205
2017;2;Malta;Malta;16;3251;3680
2017;2;Montenegro;Podgorica;2;52;60
2017;2;Netherland;Amsterdam;182;26109;32020
2017;2;Netherland;Eindhoven;88;17673;20240
2017;2;Netherland;Rotterdam;50;5790;8007
2017;2;Norway;Oslo;61;10117;11517
2017;2;Poland;Warsaw;242;15523;22440
2017;2;Portugal;Faro;4;638;756
2017;2;Portugal;Lisbon;24;3814;4320
2017;2;Portugal;Porto;16;2416;2880
2017;2;Qatar;Doha;80;10063;10884
2017;2;Romania;Bucharest;128;7004;10112
2017;2;Romania;Cluj;16;2283;2880
2017;2;Russia;Moscow;152;18690;23422
2017;2;Serbia;Belgrade;16;381;928
2017;2;Spain;Alicante;8;1300;1440
2017;2;Spain;Barcelona;74;13985;15120
2017;2;Spain;Bilbao;1;72;155
2017;2;Spain;Madrid;68;12728;14164
2017;2;Spain;Malaga;32;6031;6704
2017;2;Spain;Valencia;2;249;310
2017;2;Sweden;Gothenburg;24;4000;5520
2017;2;Sweden;Malmo;32;5070;5760
2017;2;Sweden;Stockholm;58;9685;12271
2017;2;Switzerland;Basel;40;6491;6804
2017;2;Switzerland;Geneva;54;8360;9070
2017;2;Switzerland;Zurich;153;14022;20433
2017;2;Turkey;Istanbul;152;17554;24442
2017;2;Ukraine;Kiev;32;4939;5760
2017;2;United Arab Emirates;Dubai;80;22650;27452
2017;2;United Kingdom;Birmingham;16;3254;3680
2017;2;United Kingdom;Bristol;24;4315;4536
2017;2;United Kingdom;East Midlands;12;1910;2268
2017;2;United Kingdom;Edinburgh;16;2406;2614
2017;2;United Kingdom;Glasgow;16;2570;2880
2017;2;United Kingdom;Leeds;12;1698;1776
2017;2;United Kingdom;Liverpool;16;2532;2880
2017;2;United Kingdom;London;621;106102;118493
2017;2;United Kingdom;Manchester;56;10043;10422
2017;3;Algeria;Algiers;18;887;2344
2017;3;Austria;Vienna;162;8596;14933
2017;3;Azerbaijan;Baku;12;1583;2096
2017;3;Belarus;Minsk;26;1233;1784
2017;3;Belgium;Brussels;330;45685;56641
2017;3;Bulgaria;Sofia;18;2761;3540
2017;3;Canary Islands - Spain;Fuerteventura;8;1213;1440
2017;3;Canary Islands - Spain;Lanzarote;10;1444;1800
2017;3;Canary Islands - Spain;Las Palmas;8;1396;1512
2017;3;Canary Islands - Spain;Tenerife;17;2593;3060
2017;3;China;Beijing;28;5205;6651
2017;3;Cyprus;Larnaca;20;2624;3636
2017;3;Czech Republic;Prague;165;6082;9953
2017;3;Denmark;Billund;18;3132;3402
2017;3;Denmark;Copenhagen;110;18392;20508
2017;3;Egypt;Cairo;34;1495;2448
2017;3;Egypt;Hurghada;8;1179;1440
2017;3;Finland;Helsinki;126;15305;19032
2017;3;Finland;Tampere;4;640;756
2017;3;France;Lyon;26;3667;4056
2017;3;France;Nice;18;2636;3340
2017;3;France;Paris;316;43195;52146
2017;3;Georgia;Kutaisi;17;2465;3060
2017;3;Germany;Berlin;278;33407;48405
2017;3;Germany;Cologne;41;4413;6334
2017;3;Germany;Dortmund;46;7265;8280
2017;3;Germany;Dusseldorf;100;10043;16548
2017;3;Germany;Frankfurt;261;32631;45125
2017;3;Germany;Hahn;18;3329;4140
2017;3;Germany;Hamburg;54;5694;8106
2017;3;Germany;Hanover;1;43;189
2017;3;Germany;Karlsruhe;16;2358;2880
2017;3;Germany;Memmingen;1;166;180
2017;3;Germany;Munich;286;29003;41828
2017;3;Germany;Nuernberg;62;9827;11718
2017;3;Germany;Stuttgart;94;10777;14068
2017;3;Greece;Athens;63;9582;11389
2017;3;Greece;Heraklion;2;375;401
2017;3;Greece;Thessaloniki;18;3185;3940
2017;3;Iceland;Reykjavik;20;3443;4300
2017;3;Ireland;Dublin;124;21178;22776
2017;3;Israel;Ovda;16;2725;3024
2017;3;Israel;Tel Aviv;157;27300;31030
2017;3;Italy;Bari;34;6233;7820
2017;3;Italy;Bologna;18;2713;3240
2017;3;Italy;Catania;22;3857;4632
2017;3;Italy;Milan;159;30407;34069
2017;3;Italy;Naples;18;3454;4140
2017;3;Italy;Palermo;3;566;624
2017;3;Italy;Pisa;20;3611;3780
2017;3;Italy;Rome;198;34179;39232
2017;3;Italy;Treviso;28;4791;5292
2017;3;Italy;Trieste;1;102;189
2017;3;Italy;Venezia;26;3528;4248
2017;3;Kazakhstan;Atyrau;2;186;378
2017;3;Latvia;Riga;28;1922;2083
2017;3;Lithuania;Vilnius;1;166;180
2017;3;Malta;Malta;26;4819;5616
2017;3;Netherland;Amsterdam;224;34884;40140
2017;3;Netherland;Eindhoven;100;19896;23000
2017;3;Netherland;Rotterdam;54;6973;8920
2017;3;Norway;Oslo;82;13747;15462
2017;3;Poland;Warsaw;270;19006;24940
2017;3;Portugal;Lisbon;40;6085;7200
2017;3;Portugal;Porto;16;2359;2880
2017;3;Qatar;Doha;88;9710;12028
2017;3;Romania;Bucharest;146;8980;11848
2017;3;Romania;Cluj;18;2581;3240
2017;3;Russia;Moscow;175;22582;27291
2017;3;Serbia;Belgrade;18;645;1242
2017;3;Slovakia;Kosice;2;63;140
2017;3;Slovakia;Sliac;4;188;756
2017;3;Spain;Alicante;10;1612;1900
2017;3;Spain;Barcelona;90;17172;18896
2017;3;Spain;Madrid;82;15439;17056
2017;3;Spain;Malaga;33;6090;6834
2017;3;Spain;Sevilla;2;188;310
2017;3;Sweden;Gothenburg;30;5279;6900
2017;3;Sweden;Malmo;36;5836;6880
2017;3;Sweden;Stockholm;80;13843;16722
2017;3;Switzerland;Basel;48;7744;8148
2017;3;Switzerland;Bern;1;94;109
2017;3;Switzerland;Geneva;62;9914;10476
2017;3;Switzerland;Zurich;170;16097;21002
2017;3;Turkey;Istanbul;180;21505;28818
2017;3;Ukraine;Kiev;38;5770;6840
2017;3;United Arab Emirates;Dubai;89;22317;29604
2017;3;United Kingdom;Birmingham;20;3684;4344
2017;3;United Kingdom;Bristol;26;4576;4914
2017;3;United Kingdom;East Midlands;24;3810;4372
2017;3;United Kingdom;Edinburgh;18;2546;2664
2017;3;United Kingdom;Glasgow;16;2594;2980
2017;3;United Kingdom;Leeds;18;3101;3261
2017;3;United Kingdom;Liverpool;18;2652;3240
2017;3;United Kingdom;London;707;121258;133689
2017;3;United Kingdom;Manchester;70;12296;12894
2017;4;Albania;Tirana;16;2467;2880
2017;4;Algeria;Algiers;18;914;2280
2017;4;Austria;Vienna;164;9089;13128
2017;4;Azerbaijan;Baku;17;2165;3060
2017;4;Belarus;Brest;2;58;60
2017;4;Belarus;Minsk;26;1471;2269
2017;4;Belgium;Brussels;326;50185;56075
2017;4;Bosnia-Hercegovina;Sarajevo;14;1610;2520
2017;4;Bosnia-Hercegovina;Tuzla;1;139;180
2017;4;Bulgaria;Sofia;26;4594;5816
2017;4;Canary Islands - Spain;Fuerteventura;9;1166;1620
2017;4;Canary Islands - Spain;Lanzarote;8;1147;1440
2017;4;Canary Islands - Spain;Las Palmas;10;1730;1890
2017;4;Canary Islands - Spain;Tenerife;17;2645;3060
2017;4;China;Beijing;26;5099;6412
2017;4;Croatia;Zadar;1;65;145
2017;4;Cyprus;Larnaca;24;3715;4320
2017;4;Czech Republic;Prague;161;6753;10230
2017;4;Denmark;Billund;26;4588;4914
2017;4;Denmark;Copenhagen;128;22531;23988
2017;4;Egypt;Cairo;36;1868;2592
2017;4;Egypt;Hurghada;24;3180;3809
2017;4;Egypt;Sharm el Sheikh;1;167;189
2017;4;Finland;Helsinki;146;20837;24266
2017;4;Finland;Tampere;18;3270;3402
2017;4;France;Lyon;26;3744;4056
2017;4;France;Montpellier;1;30;30
2017;4;France;Nice;26;4036;4780
2017;4;France;Paris;358;55231;61588
2017;4;Georgia;Kutaisi;17;2642;3060
2017;4;Georgia;Tbilisi;1;118;180
2017;4;Germany;Berlin;279;40220;49485
2017;4;Germany;Cologne;60;7760;9000
2017;4;Germany;Dortmund;42;6715;7560
2017;4;Germany;Dusseldorf;97;12978;17082
2017;4;Germany;Frankfurt;295;37682;51868
2017;4;Germany;Hahn;26;5176;5980
2017;4;Germany;Hamburg;60;7479;9004
2017;4;Germany;Hanover;22;3360;3960
2017;4;Germany;Karlsruhe;18;2694;3340
2017;4;Germany;Munich;249;28501;37852
2017;4;Germany;Nuernberg;60;10553;11340
2017;4;Germany;Stuttgart;100;11997;15404
2017;4;Greece;Athens;62;9552;11154
2017;4;Greece;Thessaloniki;19;2683;3310
2017;4;Iceland;Reykjavik;24;3831;4374
2017;4;Ireland;Dublin;110;19169;20289
2017;4;Israel;Tel Aviv;166;29661;33456
2017;4;Italy;Bari;34;6284;7820
2017;4;Italy;Bologna;19;2807;3404
2017;4;Italy;Catania;40;6748;8237
2017;4;Italy;Lamezia Terme;12;1682;2160
2017;4;Italy;Milan;156;29845;33338
2017;4;Italy;Naples;26;4933;5980
2017;4;Italy;Palermo;3;481;492
2017;4;Italy;Pisa;24;4228;4536
2017;4;Italy;Rome;180;31008;36100
2017;4;Italy;Treviso;26;4583;4914
2017;4;Italy;Venezia;26;3757;4296
2017;4;Kazakhstan;Atyrau;1;112;189
2017;4;Kosovo;Pristina;14;1880;2620
2017;4;Latvia;Riga;34;2456;2629
2017;4;Macedonia;Skopje;18;2441;3240
2017;4;Malta;Malta;42;6954;7804
2017;4;Montenegro;Podgorica;17;2307;2995
2017;4;Netherland;Amsterdam;266;41884;46320
2017;4;Netherland;Eindhoven;106;22184;24380
2017;4;Netherland;Rotterdam;50;7021;8067
2017;4;Norway;Bergen;12;1798;2160
2017;4;Norway;Oslo;87;15287;16257
2017;4;Poland;Warsaw;266;20510;25808
2017;4;Portugal;Faro;10;1808;2300
2017;4;Portugal;Lisbon;34;5662;6320
2017;4;Portugal;Porto;18;2879;3240
2017;4;Qatar;Doha;86;9927;11472
2017;4;Romania;Bucharest;148;9268;12132
2017;4;Romania;Cluj;16;2371;2880
2017;4;Russia;Moscow;181;26835;28800
2017;4;Serbia;Belgrade;16;584;1446
2017;4;Slovenia;Ljubljana;1;113;189
2017;4;Spain;Alicante;18;3535;4140
2017;4;Spain;Asturias;2;349;370
2017;4;Spain;Barcelona;120;22370;24920
2017;4;Spain;Bilbao;1;174;189
2017;4;Spain;Madrid;107;18985;20545
2017;4;Spain;Malaga;40;6619;7462
2017;4;Spain;Valladolid;2;309;400
2017;4;Spain;Vitoria;1;139;140
2017;4;Sweden;Gothenburg;34;6465;7720
2017;4;Sweden;Malmo;34;6826;7820
2017;4;Sweden;Stockholm;110;19805;23011
2017;4;Switzerland;Basel;50;8393;8664
2017;4;Switzerland;Geneva;60;9994;10620
2017;4;Switzerland;Zurich;180;17676;22512
2017;4;Turkey;Antalya;2;353;360
2017;4;Turkey;Istanbul;224;28152;35994
2017;4;Ukraine;Kiev;58;9045;10440
2017;4;United Arab Emirates;Dubai;86;24185;29396
2017;4;United Kingdom;Birmingham;26;4062;4780
2017;4;United Kingdom;Bristol;26;4736;4914
2017;4;United Kingdom;East Midlands;40;6237;6904
2017;4;United Kingdom;Edinburgh;26;3616;3848
2017;4;United Kingdom;Glasgow;24;4082;4620
2017;4;United Kingdom;Leeds;16;2220;2368
2017;4;United Kingdom;Liverpool;26;4032;4780
2017;4;United Kingdom;London;726;124318;135100
2017;4;United Kingdom;Manchester;70;12682;13302
2017;5;Albania;Tirana;18;2680;3240
2017;5;Algeria;Algiers;16;758;1984
2017;5;Austria;Vienna;185;10504;15773
2017;5;Azerbaijan;Baku;17;2391;3060
2017;5;Belarus;Minsk;26;1318;1752
2017;5;Belgium;Brussels;346;51272;59267
2017;5;Bosnia-Hercegovina;Sarajevo;18;2102;3240
2017;5;Bulgaria;Sofia;30;5238;6818
2017;5;Canada;Toronto;10;2335;2708
2017;5;Canary Islands - Spain;Fuerteventura;8;1204;1440
2017;5;Canary Islands - Spain;Lanzarote;10;1453;1800
2017;5;Canary Islands - Spain;Las Palmas;8;1453;1512
2017;5;Canary Islands - Spain;Tenerife;18;2815;3240
2017;5;China;Beijing;36;6687;8532
2017;5;Cyprus;Larnaca;26;4027;4680
2017;5;Czech Republic;Prague;170;8197;10924
2017;5;Denmark;Billund;26;4448;4914
2017;5;Denmark;Copenhagen;132;23002;24738
2017;5;Egypt;Cairo;34;1652;3052
2017;5;Egypt;Hurghada;22;2494;3636
2017;5;Egypt;Sharm el Sheikh;4;660;756
2017;5;Finland;Helsinki;150;21986;26529
2017;5;Finland;Tampere;18;3250;3402
2017;5;France;Brive;2;332;378
2017;5;France;Lyon;26;3831;4056
2017;5;France;Nice;26;3958;4680
2017;5;France;Paris;387;58786;68617
2017;5;France;Strasbourg;4;443;653
2017;5;France;Tarbes Lourdes;2;176;378
2017;5;France;Toulouse;1;100;189
2017;5;Georgia;Kutaisi;19;2967;3420
2017;5;Germany;Berlin;307;42586;54612
2017;5;Germany;Cologne;61;7157;9248
2017;5;Germany;Dortmund;44;7157;7920
2017;5;Germany;Dusseldorf;103;12023;17608
2017;5;Germany;Frankfurt;304;41846;54936
2017;5;Germany;Friedrichshafen;1;166;180
2017;5;Germany;Hahn;26;4979;5980
2017;5;Germany;Hamburg;62;7719;9320
2017;5;Germany;Hanover;30;4357;5400
2017;5;Germany;Karlsruhe;18;2725;3240
2017;5;Germany;Munich;273;31058;42668
2017;5;Germany;Nuernberg;62;10565;11718
2017;5;Germany;Stuttgart;110;12944;16828
2017;5;Greece;Athens;68;10426;12296
2017;5;Greece;Corfu;8;1186;1512
2017;5;Greece;Thessaloniki;18;2606;3240
2017;5;Iceland;Reykjavik;19;3020;3429
2017;5;Ireland;Dublin;116;19886;21393
2017;5;Israel;Tel Aviv;177;29178;34536
2017;5;Italy;Bari;36;6467;8280
2017;5;Italy;Bologna;16;2289;2880
2017;5;Italy;Catania;21;3983;4764
2017;5;Italy;Genoa;1;45;70
2017;5;Italy;Lamezia Terme;19;2451;3420
2017;5;Italy;Milan;162;30599;34668
2017;5;Italy;Naples;26;4724;5980
2017;5;Italy;Palermo;2;320;328
2017;5;Italy;Pisa;28;4917;5292
2017;5;Italy;Rome;184;31054;37048
2017;5;Italy;Treviso;24;4106;4536
2017;5;Italy;Venezia;26;3357;4104
2017;5;Kazakhstan;Atyrau;2;173;378
2017;5;Kosovo;Pristina;18;1725;3240
2017;5;Latvia;Riga;36;2553;2809
2017;5;Macedonia;Skopje;21;2422;3480
2017;5;Malta;Malta;44;7127;8082
2017;5;Montenegro;Podgorica;20;2585;3300
2017;5;Morocco;Casablanca;1;149;189
2017;5;Morocco;Marrakech;1;150;189
2017;5;Netherland;Amsterdam;274;43029;48032
2017;5;Netherland;Eindhoven;106;21866;24380
2017;5;Netherland;Rotterdam;54;7572;8859
2017;5;Norway;Bergen;18;2575;3240
2017;5;Norway;Oslo;89;14981;16613
2017;5;Poland;Katowice;1;137;168
2017;5;Poland;Warsaw;278;21585;27174
2017;5;Portugal;Faro;10;1773;2130
2017;5;Portugal;Lisbon;36;5942;6480
2017;5;Portugal;Porto;18;2796;3240
2017;5;Qatar;Doha;106;9550;14229
2017;5;Romania;Bucharest;171;10427;14161
2017;5;Romania;Cluj;19;2866;3420
2017;5;Russia;Moscow;185;26202;29396
2017;5;Serbia;Belgrade;18;726;1158
2017;5;Spain;Alicante;18;3486;4140
2017;5;Spain;Barcelona;132;24248;27418
2017;5;Spain;Madrid;116;20308;22289
2017;5;Spain;Malaga;37;6164;6813
2017;5;Sweden;Gothenburg;36;6350;8280
2017;5;Sweden;Malmo;36;6959;8280
2017;5;Sweden;Stockholm;116;20603;24460
2017;5;Switzerland;Basel;54;9103;9498
2017;5;Switzerland;Geneva;62;10330;11136
2017;5;Switzerland;Zurich;186;20052;25486
2017;5;Tunesia;Monastir;5;580;774
2017;5;Turkey;Antalya;6;1100;1165
2017;5;Turkey;Istanbul;228;28737;36270
2017;5;Ukraine;Kiev;62;9266;11160
2017;5;United Arab Emirates;Dubai;88;20703;29968
2017;5;United Kingdom;Birmingham;26;4036;4680
2017;5;United Kingdom;Bristol;26;4669;4914
2017;5;United Kingdom;East Midlands;46;6902;7956
2017;5;United Kingdom;Edinburgh;28;3930;4144
2017;5;United Kingdom;Glasgow;26;4051;4680
2017;5;United Kingdom;Leeds;18;2501;2664
2017;5;United Kingdom;Liverpool;26;3940;4680
2017;5;United Kingdom;London;844;138065;154012
2017;5;United Kingdom;Manchester;68;12153;13052
2017;6;Albania;Tirana;16;2395;2880
2017;6;Algeria;Algiers;12;275;1392
2017;6;Austria;Innsbruck;2;139;334
2017;6;Austria;Vienna;167;9695;14947
2017;6;Azerbaijan;Baku;17;2553;3060
2017;6;Belarus;Minsk;26;1647;2194
2017;6;Belgium;Brussels;331;50463;56526
2017;6;Bosnia-Hercegovina;Sarajevo;18;2125;3240
2017;6;Bulgaria;Bourgas;26;3509;4806
2017;6;Bulgaria;Sofia;28;5034;6358
2017;6;Canada;Toronto;40;9360;10994
2017;6;Canary Islands - Spain;Fuerteventura;10;1488;1800
2017;6;Canary Islands - Spain;Lanzarote;8;1209;1440
2017;6;Canary Islands - Spain;Las Palmas;8;1477;1512
2017;6;Canary Islands - Spain;Tenerife;18;2814;3240
2017;6;China;Beijing;34;6484;8070
2017;6;Croatia;Split;1;31;33
2017;6;Cyprus;Larnaca;34;5476;6120
2017;6;Czech Republic;Brno;1;164;180
2017;6;Czech Republic;Prague;164;8874;11144
2017;6;Denmark;Billund;27;4685;5069
2017;6;Denmark;Copenhagen;126;21699;23616
2017;6;Egypt;Cairo;22;1301;2674
2017;6;Egypt;Hurghada;35;4420;5943
2017;6;Egypt;Sharm el Sheikh;10;1480;1736
2017;6;Finland;Helsinki;154;24201;27591
2017;6;Finland;Tampere;16;2933;3024
2017;6;France;Clermont Ferrand;1;163;189
2017;6;France;Lyon;25;3589;3900
2017;6;France;Marseille;4;401;555
2017;6;France;Nantes;2;167;378
2017;6;France;Nice;26;4108;4680
2017;6;France;Paris;361;56126;63664
2017;6;Georgia;Kutaisi;17;2720;3060
2017;6;Germany;Berlin;292;43041;52188
2017;6;Germany;Cologne;61;7463;9350
2017;6;Germany;Dortmund;44;7306;7920
2017;6;Germany;Dusseldorf;99;12276;17520
2017;6;Germany;Frankfurt;295;41579;53924
2017;6;Germany;Hahn;26;5206;5980
2017;6;Germany;Hamburg;60;7321;8960
2017;6;Germany;Hanover;34;5161;6120
2017;6;Germany;Karlsruhe;16;2499;2880
2017;6;Germany;Munich;264;30559;41328
2017;6;Germany;Nuernberg;60;10410;11340
2017;6;Germany;Stuttgart;106;12301;16724
2017;6;Greece;Argostólion;5;913;945
2017;6;Greece;Athens;70;11071;12538
2017;6;Greece;Chania;4;573;756
2017;6;Greece;Corfu;33;5036;6061
2017;6;Greece;Heraklion;29;4548;5286
2017;6;Greece;Karpathos;5;890;945
2017;6;Greece;Kos;1;155;155
2017;6;Greece;Rhodos;28;4573;5202
2017;6;Greece;Thessaloniki;16;2515;2880
2017;6;Greece;Zakinthos;20;3478;3744
2017;6;Iceland;Reykjavik;18;2907;3340
2017;6;Ireland;Dublin;111;19659;20469
2017;6;Israel;Tel Aviv;182;31471;35215
2017;6;Italy;Alghero;8;1193;1440
2017;6;Italy;Bari;34;6391;7820
2017;6;Italy;Bologna;16;2484;2880
2017;6;Italy;Catania;26;5177;5980
2017;6;Italy;Lamezia Terme;16;2326;2880
2017;6;Italy;Milan;153;29296;32730
2017;6;Italy;Naples;26;4992;5980
2017;6;Italy;Pisa;26;4579;4914
2017;6;Italy;Rome;180;31164;35880
2017;6;Italy;Treviso;26;4523;4914
2017;6;Italy;Venezia;26;3565;4056
2017;6;Kazakhstan;Astana;14;1879;2520
2017;6;Kazakhstan;Atyrau;2;218;378
2017;6;Kosovo;Pristina;18;1719;3240
2017;6;Latvia;Riga;36;2404;2744
2017;6;Macedonia;Skopje;16;1988;2880
2017;6;Malta;Malta;54;8841;9882
2017;6;Montenegro;Podgorica;16;2421;2880
2017;6;Netherland;Amsterdam;268;42429;46658
2017;6;Netherland;Eindhoven;112;23665;25760
2017;6;Netherland;Rotterdam;52;7381;8549
2017;6;Norway;Bergen;17;2610;3060
2017;6;Norway;Oslo;86;15085;16074
2017;6;Poland;Warsaw;273;21008;26546
2017;6;Portugal;Faro;12;1986;2360
2017;6;Portugal;Lisbon;33;5566;5940
2017;6;Portugal;Porto;16;2660;3080
2017;6;Qatar;Doha;102;9139;14392
2017;6;Romania;Bucharest;166;10091;12776
2017;6;Romania;Cluj;18;2713;3240
2017;6;Russia;Moscow;181;26361;29281
2017;6;Serbia;Belgrade;18;1019;1612
2017;6;Spain;Alicante;16;3298;3680
2017;6;Spain;Barcelona;133;25211;27352
2017;6;Spain;Ibiza;4;716;920
2017;6;Spain;Madrid;113;20091;21644
2017;6;Spain;Malaga;42;7128;7704
2017;6;Spain;Palma De Mallorca;21;3218;3861
2017;6;Sweden;Gothenburg;33;6551;7590
2017;6;Sweden;Malmo;34;7032;7820
2017;6;Sweden;Stockholm;111;21090;23430
2017;6;Switzerland;Basel;52;8868;9165
2017;6;Switzerland;Geneva;59;9936;10452
2017;6;Switzerland;Zurich;176;20048;23671
2017;6;Tunesia;Djerba;6;540;900
2017;6;Tunesia;Monastir;17;2342;2754
2017;6;Turkey;Antalya;58;10128;11351
2017;6;Turkey;Dalaman;3;300;504
2017;6;Turkey;Istanbul;218;27391;34803
2017;6;Ukraine;Kiev;92;13483;15696
